perfil;documento;cnpj_basico;uf;municipio_ibge;cultura_referencia;divida_ativa_total;divida_ativa_ajuizada;n_inscricoes;delta_divida_2_trimestres;flag_divida_previdenciaria;flag_divida_fgts;idade_empresa_meses;capital_social;porte;natureza_juridica;situacao_cadastral;flag_situacao_irregular;cnae_principal;flag_cnae_agro;n_filiais;n_socios;n_empresas_do_socio;n_empresas_do_socio_com_divida_ativa;n_empresas_do_socio_inaptas;n_autos_infracao;valor_multas_ambientais;flag_embargo_ativo;area_embargada_ha;volume_credito_rural_municipio;n_contratos_municipio;ticket_medio_municipio;credito_por_hectare_municipio;acionamentos_proagro_municipio;produtividade_municipal_cultura;desvio_produtividade_vs_media_5a;area_plantada_municipio_cultura;precipitacao_acumulada_ciclo;precipitacao_vs_normal_climatologica;dias_secos_consecutivos_max;anomalia_na_fase_critica;n_protestos_ativos;valor_total_protestado;dias_desde_protesto_mais_recente;n_cartorios_distintos;alvo_sintetico
limpo;56203689000106;56203689;RS;4372021;soja;0.0;0.0;0;0.0;False;False;197;5131537.09;03;2240;02;False;0133403;True;0;6;1;1;0;0;0.0;False;0.0;4702656.59;2724;1726.38;4444.47;;2871.3;-0.1436;6684.69;1363.1;-0.0476;4;-0.0304;;;;;0
limpo;61562938000190;61562938;BA;1993507;soja;0.0;0.0;0;0.0;False;False;279;37940.09;05;2054;02;False;0220901;True;0;7;2;1;1;0;0.0;False;0.0;;;;;;3041.8;-0.0835;4445.58;1427.8;0.2926;16;-0.2083;;;;;0
limpo;33589060000140;33589060;GO;3355082;soja;0.0;0.0;0;0.0;False;False;250;99828.13;03;2135;02;False;0311601;True;0;5;2;1;1;0;0.0;False;0.0;344902.69;1555;221.8;1341.28;;3426.5;-0.1292;14743.52;1302.6;0.1067;12;-0.0223;;;;;1
divida_ativa;51791137000142;51791137;PR;4374686;soja;519845.56;200471.62;4;44657.85;False;False;114;722768.05;05;2054;02;False;0111301;True;0;8;1;1;0;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
limpo;87157269000164;87157269;MG;2246509;soja;0.0;0.0;0;0.0;False;False;161;28432.17;03;2062;02;False;0311601;True;0;8;0;0;0;0;0.0;False;0.0;18573077.57;406;45746.5;1183.29;;3809.0;-0.3511;358203.19;;;;;;;;;0
divida_ativa;20869023000144;20869023;BA;3797806;soja;30320.14;13971.03;4;97.48;False;False;8;29689.28;05;4014;02;False;0210101;True;0;8;0;0;0;0;0.0;False;0.0;4577751.8;3577;1279.77;1116.86;;3266.8;-0.1381;29664.1;1160.2;-0.1501;25;-0.5722;;;;;1
limpo;65784365000108;65784365;PI;1498259;soja;0.0;0.0;0;0.0;False;False;319;243506.18;05;4014;02;False;0311601;True;0;7;1;0;0;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;;;;;0
divida_ativa;80658160000161;80658160;TO;2599733;soja;7680.57;7431.58;6;912.49;True;True;89;291393.16;03;2135;02;False;0111301;True;1;8;1;0;0;0;0.0;False;0.0;1134944.18;1648;688.68;2399.35;;3673.1;0.0845;644740.4;;;;;;;;;0
limpo;28007273000187;28007273;TO;1926828;soja;0.0;0.0;0;0.0;False;False;149;26782.82;05;4014;02;False;0151201;True;1;6;1;1;0;12;15868.76;False;0.0;1592038.63;3955;402.54;2086.07;;2103.1;-0.0625;2779.51;847.2;0.0075;25;0.3455;;;;;0
limpo;65802437000194;65802437;PI;3137869;soja;0.0;0.0;0;0.0;False;False;220;79513.98;01;4014;02;False;0116401;True;0;5;1;0;0;0;0.0;False;0.0;10177003.44;1015;10026.6;5071.94;;2744.9;-0.3095;14240.48;640.1;0.0766;0;0.6749;;;;;0
limpo;33142896000100;33142896;PI;1498259;soja;0.0;0.0;0;0.0;False;False;191;120176.89;03;2062;02;False;0111301;True;1;3;2;2;1;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;;;;;0
limpo;47982793000155;47982793;SP;4469177;soja;0.0;0.0;0;0.0;False;False;62;906460.47;01;2135;02;False;0111301;True;0;1;1;0;0;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
limpo;94734606000102;94734606;MS;2167433;soja;0.0;0.0;0;0.0;False;False;431;2819118.68;05;2054;02;False;0116401;True;0;6;1;1;0;0;0.0;False;0.0;45698908.98;37;1235105.65;4640.03;;3388.1;-0.041;1178.06;747.3;0.3091;29;-0.1134;;;;;0
limpo;89513044000129;89513044;PI;4630374;soja;0.0;0.0;0;0.0;False;False;160;186525.04;01;2240;02;False;0111301;True;0;4;1;1;0;0;0.0;False;0.0;13048266.74;1086;12014.98;3730.29;;4454.7;0.2245;24466.93;1518.2;0.2463;22;-0.0198;3;59149.35;393;3;0
divida_ativa;98463964000170;98463964;PI;1498259;soja;107977.3;5538.32;3;38608.06;False;True;487;346897.82;01;2240;02;False;0210101;True;1;4;1;0;0;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;;;;;0
passivo_ambiental_embargo;92249659000102;92249659;PR;4374686;soja;110624.73;100971.68;3;8696.95;False;True;280;1464001.53;03;2054;02;False;0220901;True;1;4;1;0;0;6;188630.98;True;1101.12;;;;;;;;;;;;;;;;;1
limpo;89197336000108;89197336;RS;2897684;soja;0.0;0.0;0;0.0;False;False;455;67621.7;05;4014;02;False;0115600;True;0;6;0;0;0;0;0.0;False;0.0;25576731.08;1000;25576.73;5293.87;;3022.4;-0.1789;34484.31;791.9;0.1416;23;-0.3386;;;;;0
divida_ativa;37984488000149;37984488;GO;2856025;soja;943453.73;3111.41;3;23439.94;True;False;301;763195.89;03;2062;02;False;0111301;True;0;6;0;0;0;0;0.0;False;0.0;4215365.78;477;8837.24;5811.42;;1816.6;-0.0367;157568.54;1022.2;-0.0563;11;-0.2071;;;;;1
limpo;62570183000138;62570183;BA;1993507;soja;0.0;0.0;0;0.0;False;False;45;197199.05;05;2054;02;False;0210101;True;0;7;2;2;1;0;0.0;False;0.0;;;;;;3041.8;-0.0835;4445.58;1427.8;0.2926;16;-0.2083;;;;;0
limpo;32715024000113;32715024;GO;2092240;soja;0.0;0.0;0;0.0;False;False;71;5934.01;03;4014;02;False;0133403;True;1;2;0;0;0;0;0.0;False;0.0;3025600.14;2445;1237.46;6478.28;;;;;;;;;5;7741.43;871;1;0
limpo;20540657000159;20540657;RS;2897684;soja;0.0;0.0;0;0.0;False;False;156;2409205.14;01;4014;02;False;0121101;True;0;3;0;0;0;0;0.0;False;0.0;25576731.08;1000;25576.73;5293.87;;3022.4;-0.1789;34484.31;791.9;0.1416;23;-0.3386;;;;;0
limpo;26188579000151;26188579;MT;3047606;soja;0.0;0.0;0;0.0;False;False;311;2016.84;01;2135;02;False;0151201;True;0;3;0;0;0;0;0.0;False;0.0;3490150.22;1814;1924.01;3376.09;;;;;;;;;;;;;0
limpo;41063448000131;41063448;RS;2897684;soja;0.0;0.0;0;0.0;False;False;138;2585.84;01;4014;02;False;0113000;True;0;4;0;0;0;0;0.0;False;0.0;25576731.08;1000;25576.73;5293.87;;3022.4;-0.1789;34484.31;791.9;0.1416;23;-0.3386;2;94247.26;65;2;0
limpo;31716308000161;31716308;BA;1287110;soja;0.0;0.0;0;0.0;False;False;426;335687.1;05;4014;02;False;0151201;True;0;8;0;0;0;0;0.0;False;0.0;7170659.32;281;25518.36;5970.35;;3173.5;-0.0805;35165.31;;;;;;;;;0
limpo;82122671000190;82122671;GO;2631798;soja;0.0;0.0;0;0.0;False;False;377;737819.11;01;2054;02;False;0111301;True;1;1;2;2;0;0;0.0;False;0.0;14413700.4;13;1108746.18;6417.73;;3194.9;-0.0821;19788.09;1403.2;-0.2716;20;0.8262;;;;;1
limpo;17214711000161;17214711;BA;3797806;soja;0.0;0.0;0;0.0;False;False;198;2336358.31;03;2054;02;False;0133403;True;1;3;0;0;0;0;0.0;False;0.0;4577751.8;3577;1279.77;1116.86;;3266.8;-0.1381;29664.1;1160.2;-0.1501;25;-0.5722;;;;;0
divida_ativa;36549185000135;36549185;GO;2856025;soja;9614.78;3088.76;9;1516.74;False;False;206;8906.89;05;2240;02;False;0116401;True;2;3;2;0;1;0;0.0;False;0.0;4215365.78;477;8837.24;5811.42;;1816.6;-0.0367;157568.54;1022.2;-0.0563;11;-0.2071;;;;;0
limpo;34974322000153;34974322;GO;3838683;soja;0.0;0.0;0;0.0;False;False;90;76880.84;01;4014;02;False;0210101;True;0;3;0;0;0;0;0.0;False;0.0;8577457.59;2126;4034.55;3501.48;;;;;;;;;;;;;0
passivo_ambiental_embargo;61644555000160;61644555;GO;3838683;soja;0.0;0.0;0;0.0;False;False;304;3868775.49;01;2062;02;False;0151201;True;0;3;2;1;1;1;14997.52;True;2773.7;8577457.59;2126;4034.55;3501.48;;;;;;;;;;;;;0
limpo;59617744000100;59617744;TO;2782512;soja;0.0;0.0;0;0.0;False;False;231;53525.1;05;2240;02;False;0115600;True;0;3;2;2;0;0;0.0;False;0.0;;;;;;2863.3;-0.1129;5150.27;910.7;0.2631;25;0.1329;;;;;0
limpo;57300289000181;57300289;BA;3797806;soja;0.0;0.0;0;0.0;False;False;245;96765.6;01;4014;02;False;0133403;True;0;6;2;2;0;0;0.0;False;0.0;4577751.8;3577;1279.77;1116.86;;3266.8;-0.1381;29664.1;1160.2;-0.1501;25;-0.5722;;;;;0
limpo;42522192000146;42522192;TO;2625906;soja;0.0;0.0;0;0.0;False;False;376;98795.97;05;2135;02;False;0210101;True;1;8;2;0;0;0;0.0;False;0.0;7076252.67;3896;1816.29;5129.4;;4004.9;-0.3294;61983.79;1163.5;-0.1957;26;-0.2281;;;;;0
divida_ativa;11880225000104;11880225;TO;4589069;soja;34382.87;30548.54;9;1670.5;False;False;311;34639.95;03;2240;02;False;0113000;True;0;2;0;0;0;9;352892.67;False;0.0;2443446.14;2744;890.47;4703.19;;2024.4;-0.0039;12496.35;1038.3;-0.1626;18;-0.1071;;;;;1
divida_ativa;96747839000167;96747839;RS;2897684;soja;537366.08;73285.23;3;35713.12;False;False;6;360911.85;05;2135;02;False;0210101;True;1;6;1;1;0;0;0.0;False;0.0;25576731.08;1000;25576.73;5293.87;;3022.4;-0.1789;34484.31;791.9;0.1416;23;-0.3386;;;;;0
limpo;59386293000130;59386293;GO;3763424;soja;0.0;0.0;0;0.0;False;False;438;59375.02;05;4014;02;False;0115600;True;1;5;2;0;1;0;0.0;False;0.0;2844536.11;3158;900.74;4170.84;;3496.6;-0.1391;1857.33;;;;;;;;;0
limpo;43333667000119;43333667;TO;5373788;soja;0.0;0.0;0;0.0;False;False;338;31571.36;01;2135;02;False;0115600;True;0;5;0;0;0;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
limpo;64757591000129;64757591;BA;1287110;soja;0.0;0.0;0;0.0;False;False;218;31829.48;05;2240;02;False;0116401;True;1;1;0;0;0;0;0.0;False;0.0;7170659.32;281;25518.36;5970.35;;3173.5;-0.0805;35165.31;;;;;;;;;0
limpo;65198638000124;65198638;MT;4872493;soja;0.0;0.0;0;0.0;False;False;379;227905.86;01;2062;02;False;0113000;True;0;6;0;0;0;0;0.0;False;0.0;12871579.85;766;16803.63;1283.72;;2678.2;-0.0379;315502.18;1164.2;-0.4814;30;-0.3935;;;;;0
limpo;69621640000115;69621640;PI;4630374;soja;0.0;0.0;0;0.0;False;False;396;135303.42;03;2135;02;False;0115600;True;0;1;0;0;0;0;0.0;False;0.0;13048266.74;1086;12014.98;3730.29;;4454.7;0.2245;24466.93;1518.2;0.2463;22;-0.0198;;;;;0
divida_ativa;19285918000152;19285918;TO;2599733;soja;127363.27;127305.01;5;15152.29;True;True;310;415345.61;05;4014;02;False;0133403;True;0;1;0;0;0;0;0.0;False;0.0;1134944.18;1648;688.68;2399.35;;3673.1;0.0845;644740.4;;;;;;;;;1
limpo;17334310000145;17334310;PI;1498259;soja;0.0;0.0;0;0.0;False;False;79;131192.83;05;2240;02;False;0311601;True;0;1;0;0;0;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;;;;;0
limpo;65599477000180;65599477;GO;3838683;soja;0.0;0.0;0;0.0;False;False;47;87368.12;01;2062;02;False;0115600;True;1;6;0;0;0;0;0.0;False;0.0;8577457.59;2126;4034.55;3501.48;;;;;;;;;;;;;0
limpo;80087663000124;80087663;SP;4469177;soja;0.0;0.0;0;0.0;False;False;446;47154.21;03;2240;02;False;0111301;True;0;5;0;0;0;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
situacao_irregular;54577907000147;54577907;MT;5020745;soja;20287.31;13902.88;2;-523.23;True;True;113;2402.59;03;2062;04;True;0111301;True;0;7;1;0;0;0;0.0;False;0.0;16832610.2;2938;5729.28;2659.43;;2865.5;-0.0685;23248.53;1087.1;-0.1985;10;0.5319;;;;;0
limpo;59631688000150;59631688;PI;1498259;soja;0.0;0.0;0;0.0;False;False;437;235267.38;03;2054;02;False;0113000;True;2;6;0;0;0;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;;;;;0
limpo;36852708000118;36852708;TO;4589069;soja;0.0;0.0;0;0.0;False;False;38;169088.49;05;2240;02;False;0210101;True;1;3;0;0;0;0;0.0;False;0.0;2443446.14;2744;890.47;4703.19;;2024.4;-0.0039;12496.35;1038.3;-0.1626;18;-0.1071;2;163182.96;450;1;0
limpo;27224009000132;27224009;MT;3486350;soja;0.0;0.0;0;0.0;False;False;21;61782.17;05;4014;02;False;0311601;True;0;2;0;0;0;0;0.0;False;0.0;65163087.4;3987;16343.89;5719.93;;2279.5;0.0795;14132.81;;;;;;;;;0
passivo_ambiental_embargo;46089816000134;46089816;MT;1342092;soja;0.0;0.0;0;0.0;False;False;123;843817.77;05;2054;02;False;0111301;True;3;3;0;0;0;13;1393442.67;True;1986.99;722846.84;2362;306.03;1988.84;;3594.8;0.0837;14558.01;663.4;-0.0379;31;0.4066;;;;;0
limpo;79898877000100;79898877;TO;1628136;soja;0.0;0.0;0;0.0;False;False;269;15561.88;03;2135;02;False;0151201;True;0;1;2;0;1;0;0.0;False;0.0;22713744.04;630;36053.56;4855.95;;;;;;;;;3;4596.8;269;3;0
limpo;68182481000137;68182481;RS;2897684;soja;0.0;0.0;0;0.0;False;False;91;363997.08;01;4014;02;False;0113000;True;0;8;1;0;0;0;0.0;False;0.0;25576731.08;1000;25576.73;5293.87;;3022.4;-0.1789;34484.31;791.9;0.1416;23;-0.3386;;;;;0
limpo;76798361000197;76798361;MT;3486350;soja;0.0;0.0;0;0.0;False;False;17;213180.14;03;2062;02;False;0220901;True;0;3;1;1;0;0;0.0;False;0.0;65163087.4;3987;16343.89;5719.93;;2279.5;0.0795;14132.81;;;;;;;;;0
limpo;21172882000142;21172882;BA;1287110;soja;0.0;0.0;0;0.0;False;False;369;57416.95;05;2135;02;False;0116401;True;1;7;0;0;0;0;0.0;False;0.0;7170659.32;281;25518.36;5970.35;;3173.5;-0.0805;35165.31;;;;;;;;;0
limpo;12167821000104;12167821;MS;2167433;soja;0.0;0.0;0;0.0;False;False;125;252031.35;05;2135;02;False;0121101;True;0;7;0;0;0;0;0.0;False;0.0;45698908.98;37;1235105.65;4640.03;;3388.1;-0.041;1178.06;747.3;0.3091;29;-0.1134;;;;;0
limpo;66166745000133;66166745;PA;3572518;soja;0.0;0.0;0;0.0;False;False;26;162436.06;01;4014;02;False;0115600;True;0;3;0;0;0;0;0.0;False;0.0;8421494.89;3910;2153.84;5580.08;;;;;;;;;;;;;0
grupo_societario;74093913000136;74093913;GO;3763424;soja;0.0;0.0;0;0.0;False;False;240;173508.72;01;2135;02;False;0311601;True;0;6;16;1;6;0;0.0;False;0.0;2844536.11;3158;900.74;4170.84;;3496.6;-0.1391;1857.33;;;;;3;15872.58;508;2;1
limpo;80615430000157;80615430;MT;4872493;soja;0.0;0.0;0;0.0;False;False;60;13313.31;05;2135;02;False;0115600;True;0;3;1;1;0;0;0.0;False;0.0;12871579.85;766;16803.63;1283.72;;2678.2;-0.0379;315502.18;1164.2;-0.4814;30;-0.3935;;;;;0
divida_ativa;14785140000127;14785140;MT;1342092;soja;1105470.89;86041.19;5;353605.99;False;True;433;11449.54;01;2054;02;False;0115600;True;0;3;1;0;0;0;0.0;False;0.0;722846.84;2362;306.03;1988.84;;3594.8;0.0837;14558.01;663.4;-0.0379;31;0.4066;;;;;0
limpo;94603878000165;94603878;MT;1342092;soja;0.0;0.0;0;0.0;False;False;428;40779.23;01;2135;02;False;0113000;True;1;2;1;1;0;0;0.0;False;0.0;722846.84;2362;306.03;1988.84;;3594.8;0.0837;14558.01;663.4;-0.0379;31;0.4066;;;;;0
limpo;25958464000136;25958464;TO;4589069;soja;0.0;0.0;0;0.0;False;False;47;191588.92;03;2135;02;False;0133403;True;0;4;1;0;0;0;0.0;False;0.0;2443446.14;2744;890.47;4703.19;;2024.4;-0.0039;12496.35;1038.3;-0.1626;18;-0.1071;;;;;0
limpo;99230719000186;99230719;MT;5020745;soja;0.0;0.0;0;0.0;False;False;259;418661.19;01;4014;02;False;0115600;True;0;8;2;1;1;0;0.0;False;0.0;16832610.2;2938;5729.28;2659.43;;2865.5;-0.0685;23248.53;1087.1;-0.1985;10;0.5319;;;;;0
situacao_irregular;73348300000130;73348300;MT;4091416;soja;0.0;0.0;0;0.0;False;False;260;32788.61;03;2054;04;True;0151201;True;0;3;1;1;0;0;0.0;False;0.0;9930345.71;3827;2594.81;2854.45;;2593.6;0.1175;64737.72;;;;;;;;;0
limpo;83241340000131;83241340;SP;1144522;soja;81332.84;9408.28;4;16852.99;False;True;161;1765304.28;01;2240;02;False;0111301;True;1;7;0;0;0;0;0.0;False;0.0;22685314.17;3452;6571.64;4478.12;;3859.7;-0.1003;15013.11;975.4;-0.3231;19;-0.3987;;;;;1
limpo;87417180000190;87417180;PA;3572518;soja;0.0;0.0;0;0.0;False;False;122;767432.0;05;2062;02;False;0133403;True;1;5;2;1;1;0;0.0;False;0.0;8421494.89;3910;2153.84;5580.08;;;;;;;;;;;;;0
limpo;89185858000181;89185858;MA;2547930;soja;0.0;0.0;0;0.0;False;False;150;51449.52;01;2135;02;False;0133403;True;0;8;1;0;0;0;0.0;False;0.0;3056399.2;3421;893.42;2943.06;;3413.0;0.1153;12947.73;1079.8;-0.105;39;-0.2894;;;;;0
limpo;96997420000163;96997420;MT;4872493;soja;0.0;0.0;0;0.0;False;False;190;36526.69;03;2240;02;False;0210101;True;0;2;0;0;0;0;0.0;False;0.0;12871579.85;766;16803.63;1283.72;;2678.2;-0.0379;315502.18;1164.2;-0.4814;30;-0.3935;;;;;0
limpo;82602318000107;82602318;MT;1342092;soja;0.0;0.0;0;0.0;False;False;228;142390.24;01;4014;02;False;0133403;True;2;6;1;0;0;0;0.0;False;0.0;722846.84;2362;306.03;1988.84;;3594.8;0.0837;14558.01;663.4;-0.0379;31;0.4066;;;;;0
limpo;49464849000105;49464849;MT;4952487;soja;0.0;0.0;0;0.0;False;False;235;37375.56;01;2054;02;False;0115600;True;0;1;2;2;1;0;0.0;False;0.0;;;;;;4283.3;-0.0501;26781.4;1142.6;-0.1312;16;-0.1184;;;;;0
divida_ativa;72793043000182;72793043;BA;1287110;soja;3042.99;657.51;9;828.49;False;True;22;850403.21;05;2135;02;False;0133403;True;0;6;1;0;0;0;0.0;False;0.0;7170659.32;281;25518.36;5970.35;;3173.5;-0.0805;35165.31;;;;;;;;;0
limpo;19313663000194;19313663;GO;3763424;soja;0.0;0.0;0;0.0;False;False;509;204455.75;03;2062;02;False;0220901;True;1;7;0;0;0;0;0.0;False;0.0;2844536.11;3158;900.74;4170.84;;3496.6;-0.1391;1857.33;;;;;0;0.0;;0;0
grupo_societario;67337518000196;67337518;MS;2167433;soja;0.0;0.0;0;0.0;False;False;323;630762.6;03;2240;02;False;0220901;True;0;4;22;17;5;0;0.0;False;0.0;45698908.98;37;1235105.65;4640.03;;3388.1;-0.041;1178.06;747.3;0.3091;29;-0.1134;;;;;0
situacao_irregular;94282500000107;94282500;PR;4168991;soja;0.0;0.0;0;0.0;False;False;414;677786.52;01;4014;08;True;0116401;True;0;7;1;1;0;0;0.0;False;0.0;;;;;;3272.2;-0.2374;11409.04;801.1;0.1095;21;-0.0934;4;69820.9;624;3;0
limpo;64281244000172;64281244;GO;3355082;soja;0.0;0.0;0;0.0;False;False;234;490423.8;01;2240;02;False;0116401;True;0;1;0;0;0;0;0.0;False;0.0;344902.69;1555;221.8;1341.28;;3426.5;-0.1292;14743.52;1302.6;0.1067;12;-0.0223;;;;;0
divida_ativa;24012952000193;24012952;GO;3838683;soja;20894.04;19720.07;2;-268.89;False;False;237;10749.27;01;2240;02;False;0210101;True;0;3;1;1;0;0;0.0;False;0.0;8577457.59;2126;4034.55;3501.48;;;;;;;;;;;;;0
limpo;36749817000104;36749817;TO;2599733;soja;0.0;0.0;0;0.0;False;False;320;531957.12;03;2240;02;False;0116401;True;0;3;0;0;0;0;0.0;False;0.0;1134944.18;1648;688.68;2399.35;;3673.1;0.0845;644740.4;;;;;;;;;0
limpo;17995360000173;17995360;TO;1926828;soja;0.0;0.0;0;0.0;False;False;346;723868.15;03;2062;02;False;0115600;True;1;4;1;1;0;0;0.0;False;0.0;1592038.63;3955;402.54;2086.07;;2103.1;-0.0625;2779.51;847.2;0.0075;25;0.3455;;;;;0
limpo;61511246000112;61511246;PR;4168991;soja;0.0;0.0;0;0.0;False;False;404;536479.71;03;2054;02;False;0151201;True;0;6;1;0;0;0;0.0;False;0.0;;;;;;3272.2;-0.2374;11409.04;801.1;0.1095;21;-0.0934;;;;;0
limpo;68617724000112;68617724;TO;2782512;soja;0.0;0.0;0;0.0;False;False;166;295854.85;05;2240;02;False;0116401;True;0;6;1;0;0;0;0.0;False;0.0;;;;;;2863.3;-0.1129;5150.27;910.7;0.2631;25;0.1329;;;;;0
limpo;58544559000162;58544559;TO;4589069;soja;0.0;0.0;0;0.0;False;False;406;1584996.55;03;2062;02;False;0311601;True;0;1;0;0;0;0;0.0;False;0.0;2443446.14;2744;890.47;4703.19;;2024.4;-0.0039;12496.35;1038.3;-0.1626;18;-0.1071;;;;;0
limpo;88943068000155;88943068;MA;2547930;soja;0.0;0.0;0;0.0;False;False;343;270591.26;05;2054;02;False;0113000;True;0;4;2;2;1;0;0.0;False;0.0;3056399.2;3421;893.42;2943.06;;3413.0;0.1153;12947.73;1079.8;-0.105;39;-0.2894;;;;;0
limpo;10019807000120;10019807;MS;2167433;soja;0.0;0.0;0;0.0;False;False;123;865751.53;05;2062;02;False;0113000;True;0;3;1;1;0;0;0.0;False;0.0;45698908.98;37;1235105.65;4640.03;;3388.1;-0.041;1178.06;747.3;0.3091;29;-0.1134;;;;;0
divida_ativa;55880257000177;55880257;TO;1628136;soja;12311.17;4634.25;6;132.89;False;False;355;91780.41;01;2240;02;False;0311601;True;0;4;0;0;0;0;0.0;False;0.0;22713744.04;630;36053.56;4855.95;;;;;;;;;;;;;0
limpo;54189192000155;54189192;MT;4091416;soja;0.0;0.0;0;0.0;False;False;56;48769.14;05;2240;02;False;0133403;True;0;5;2;1;1;0;0.0;False;0.0;9930345.71;3827;2594.81;2854.45;;2593.6;0.1175;64737.72;;;;;;;;;0
limpo;36962630000194;36962630;MT;5020745;soja;0.0;0.0;0;0.0;False;False;485;20224.59;05;2135;02;False;0133403;True;0;4;2;2;1;0;0.0;False;0.0;16832610.2;2938;5729.28;2659.43;;2865.5;-0.0685;23248.53;1087.1;-0.1985;10;0.5319;;;;;0
passivo_ambiental_auto;79721662000100;79721662;TO;2782512;soja;0.0;0.0;0;0.0;False;False;278;1234010.8;01;2062;02;False;0113000;True;1;8;1;0;0;13;19829.5;False;0.0;;;;;;2863.3;-0.1129;5150.27;910.7;0.2631;25;0.1329;;;;;0
limpo;92582915000170;92582915;MG;2246509;soja;0.0;0.0;0;0.0;False;False;440;6465381.19;05;4014;02;False;0121101;True;0;1;2;2;1;0;0.0;False;0.0;18573077.57;406;45746.5;1183.29;;3809.0;-0.3511;358203.19;;;;;;;;;0
situacao_irregular;33367162000111;33367162;PI;1498259;soja;0.0;0.0;0;0.0;False;False;473;569749.54;05;2062;04;True;0210101;True;1;2;1;1;0;0;0.0;False;0.0;5961831.05;452;13189.89;2292.48;;3510.9;-0.3402;43788.4;;;;;0;0.0;;0;0
limpo;73580889000105;73580889;SP;4469177;soja;0.0;0.0;0;0.0;False;False;304;4035651.85;01;2135;02;False;0111301;True;0;2;2;1;1;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
limpo;51703431000155;51703431;PR;4374686;soja;0.0;0.0;0;0.0;False;False;447;2537.14;01;2062;02;False;0220901;True;0;5;2;1;0;0;0.0;False;0.0;;;;;;;;;;;;;;;;;0
limpo;84094574000166;84094574;GO;2856025;soja;0.0;0.0;0;0.0;False;False;459;312455.82;01;2240;02;False;0220901;True;0;6;2;1;0;0;0.0;False;0.0;4215365.78;477;8837.24;5811.42;;1816.6;-0.0367;157568.54;1022.2;-0.0563;11;-0.2071;;;;;0
limpo;33157090000188;33157090;MA;1849363;soja;0.0;0.0;0;0.0;False;False;32;235670.8;01;2135;02;False;0133403;True;0;6;0;0;0;0;0.0;False;0.0;1890436.06;790;2392.96;3254.5;;2951.6;0.2319;11567.52;1244.5;-0.2244;14;0.2749;;;;;0
limpo;22869456000125;22869456;GO;2631798;soja;0.0;0.0;0;0.0;False;False;191;54195.98;01;4014;02;False;0111301;True;1;6;1;0;0;0;0.0;False;0.0;14413700.4;13;1108746.18;6417.73;;3194.9;-0.0821;19788.09;1403.2;-0.2716;20;0.8262;;;;;0
grupo_societario;70525062000100;70525062;GO;3838683;soja;0.0;0.0;0;0.0;False;False;208;279286.58;01;2054;02;False;0151201;True;0;4;18;6;6;0;0.0;False;0.0;8577457.59;2126;4034.55;3501.48;;;;;;;;;;;;;0
limpo;11089461000107;11089461;SP;1144522;soja;0.0;0.0;0;0.0;False;False;185;77728.06;05;2062;02;False;0115600;True;0;6;0;0;0;0;0.0;False;0.0;22685314.17;3452;6571.64;4478.12;;3859.7;-0.1003;15013.11;975.4;-0.3231;19;-0.3987;;;;;0
limpo;53957064000141;53957064;TO;4589069;soja;0.0;0.0;0;0.0;False;False;372;1179354.28;03;2054;02;False;0115600;True;0;8;1;0;0;0;0.0;False;0.0;2443446.14;2744;890.47;4703.19;;2024.4;-0.0039;12496.35;1038.3;-0.1626;18;-0.1071;;;;;0
divida_ativa;59619066000107;59619066;GO;3763424;soja;3763.53;3383.3;4;-136.24;True;False;203;425033.55;05;4014;02;False;0220901;True;0;4;0;0;0;0;0.0;False;0.0;2844536.11;3158;900.74;4170.84;;3496.6;-0.1391;1857.33;;;;;3;1521.38;515;2;1
passivo_ambiental_auto;50305575000190;50305575;PR;4168991;soja;0.0;0.0;0;0.0;False;False;125;1200257.13;01;2135;02;False;0121101;True;1;4;1;0;0;12;132350.5;False;0.0;;;;;;3272.2;-0.2374;11409.04;801.1;0.1095;21;-0.0934;;;;;0
limpo;87922039000144;87922039;TO;2395181;soja;0.0;0.0;0;0.0;False;False;185;154593.59;01;2240;02;False;0115600;True;0;8;0;0;0;0;0.0;False;0.0;5222030.27;3113;1677.49;5412.59;;4009.6;0.3374;16612.29;725.4;0.2591;36;-0.1239;;;;;0
limpo;87715614000138;87715614;SP;1144522;soja;0.0;0.0;0;0.0;False;False;24;787065.89;01;4014;02;False;0113000;True;0;4;0;0;0;0;0.0;False;0.0;22685314.17;3452;6571.64;4478.12;;3859.7;-0.1003;15013.11;975.4;-0.3231;19;-0.3987;;;;;0
